trackName,artistName,msPlayed,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Arcade,Duncan Laurence,1046861,dutch pop,0.45,0.329,9.0,-12.603,0.0,0.0441,0.818,0.00109,0.135,0.266,71.884,audio_features,1Xi84slp6FryDSCbzq4UCD,spotify:track:1Xi84slp6FryDSCbzq4UCD,https://api.spotify.com/v1/tracks/1Xi84slp6FryDSCbzq4UCD,https://api.spotify.com/v1/audio-analysis/1Xi84slp6FryDSCbzq4UCD,183624.0,3.0
Arcadia MIX,LXST CXNTURY,8547389,chill phonk,0.479,0.82,11.0,-7.142,0.0,0.064,0.0128,0.66,0.109,0.246,138.518,audio_features,0IX9PmqxgSTUVtLhHkqQ3H,spotify:track:0IX9PmqxgSTUVtLhHkqQ3H,https://api.spotify.com/v1/tracks/0IX9PmqxgSTUVtLhHkqQ3H,https://api.spotify.com/v1/audio-analysis/0IX9PmqxgSTUVtLhHkqQ3H,1847210.0,4.0
Archetype,Omar Apollo,168590,bedroom pop,0.676,0.338,9.0,-7.96,1.0,0.0284,0.372,5.57e-06,0.468,0.321,92.029,audio_features,5Cyy8UMG6ch51oXYenPGzN,spotify:track:5Cyy8UMG6ch51oXYenPGzN,https://api.spotify.com/v1/tracks/5Cyy8UMG6ch51oXYenPGzN,https://api.spotify.com/v1/audio-analysis/5Cyy8UMG6ch51oXYenPGzN,168829.0,4.0
Are Re Are,Uttam Singh,335386,classic bollywood,0.693,0.537,2.0,-13.448,1.0,0.0393,0.184,2.59e-05,0.2,0.923,142.995,audio_features,39DfslxGf8Hh0ljKN8h0Ng,spotify:track:39DfslxGf8Hh0ljKN8h0Ng,https://api.spotify.com/v1/tracks/39DfslxGf8Hh0ljKN8h0Ng,https://api.spotify.com/v1/audio-analysis/39DfslxGf8Hh0ljKN8h0Ng,125518.0,4.0
Are Re Are (Part-2),Uttam Singh,125518,classic bollywood,0.693,0.537,2.0,-13.448,1.0,0.0393,0.184,2.59e-05,0.2,0.923,142.995,audio_features,39DfslxGf8Hh0ljKN8h0Ng,spotify:track:39DfslxGf8Hh0ljKN8h0Ng,https://api.spotify.com/v1/tracks/39DfslxGf8Hh0ljKN8h0Ng,https://api.spotify.com/v1/audio-analysis/39DfslxGf8Hh0ljKN8h0Ng,125518.0,4.0
Are We Gonna Be Alright,Ewan J Phillips,553056,british singer-songwriter,0.348,0.168,7.0,-14.805,1.0,0.0398,0.78,0.00199,0.504,0.0618,132.206,audio_features,4P04JqCLPPMBBCVU50w6Iz,spotify:track:4P04JqCLPPMBBCVU50w6Iz,https://api.spotify.com/v1/tracks/4P04JqCLPPMBBCVU50w6Iz,https://api.spotify.com/v1/audio-analysis/4P04JqCLPPMBBCVU50w6Iz,553056.0,4.0
Are you happy?,shy martin,787707,alt z,0.632,0.578,9.0,-7.657,0.0,0.0905,0.714,0.0,0.42,0.297,139.324,audio_features,6s86N7LVaJZuU4alwKp6XO,spotify:track:6s86N7LVaJZuU4alwKp6XO,https://api.spotify.com/v1/tracks/6s86N7LVaJZuU4alwKp6XO,https://api.spotify.com/v1/audio-analysis/6s86N7LVaJZuU4alwKp6XO,157556.0,4.0
Area,MagnusTheMagnus,1246,,0.681,0.698,9.0,-5.464,0.0,0.0595,0.0631,0.464,0.0535,0.643,156.059,audio_features,7fJozqj7NMdvo0zkcXDbgg,spotify:track:7fJozqj7NMdvo0zkcXDbgg,https://api.spotify.com/v1/tracks/7fJozqj7NMdvo0zkcXDbgg,https://api.spotify.com/v1/audio-analysis/7fJozqj7NMdvo0zkcXDbgg,178869.0,4.0
Argonauts,The Little Ones,187053,shimmer pop,0.564,0.778,9.0,-6.763,1.0,0.0369,0.000101,0.00682,0.0661,0.616,120.012,audio_features,0A4nmNFa3HNGiyJLGoHJUg,spotify:track:0A4nmNFa3HNGiyJLGoHJUg,https://api.spotify.com/v1/tracks/0A4nmNFa3HNGiyJLGoHJUg,https://api.spotify.com/v1/audio-analysis/0A4nmNFa3HNGiyJLGoHJUg,187053.0,4.0
Armani,Zack Knight,208243,desi hip hop,0.746,0.651,11.0,-6.261,0.0,0.199,0.136,0.0,0.0952,0.366,176.053,audio_features,5So8nHNL6ozctmXC2Ws6yA,spotify:track:5So8nHNL6ozctmXC2Ws6yA,https://api.spotify.com/v1/tracks/5So8nHNL6ozctmXC2Ws6yA,https://api.spotify.com/v1/audio-analysis/5So8nHNL6ozctmXC2Ws6yA,178636.0,4.0
Armenia,Joan Thiele,2503971,italian indie pop,0.767,0.605,0.0,-6.987,1.0,0.041,0.0187,0.00251,0.359,0.285,112.112,audio_features,7BYBFXptGL6IPWMN2fy0bL,spotify:track:7BYBFXptGL6IPWMN2fy0bL,https://api.spotify.com/v1/tracks/7BYBFXptGL6IPWMN2fy0bL,https://api.spotify.com/v1/audio-analysis/7BYBFXptGL6IPWMN2fy0bL,177830.0,4.0
Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,5208919,emo rap,0.703,0.723,9.0,-5.45,0.0,0.0412,0.0302,2.06e-06,0.126,0.288,104.969,audio_features,2LskIZrCeLxRvCiGP8gxlh,spotify:track:2LskIZrCeLxRvCiGP8gxlh,https://api.spotify.com/v1/tracks/2LskIZrCeLxRvCiGP8gxlh,https://api.spotify.com/v1/audio-analysis/2LskIZrCeLxRvCiGP8gxlh,198903.0,4.0
Army,Besomorph,1640994,alt z,0.523,0.699,6.0,-3.84,0.0,0.0293,0.108,0.000607,0.205,0.132,74.983,audio_features,3j6s1vr84KzKlpF0QfHzDy,spotify:track:3j6s1vr84KzKlpF0QfHzDy,https://api.spotify.com/v1/tracks/3j6s1vr84KzKlpF0QfHzDy,https://api.spotify.com/v1/audio-analysis/3j6s1vr84KzKlpF0QfHzDy,203500.0,4.0
Army-Attack,Hiroyuki Sawano,3373,anime score,0.585,0.794,8.0,-9.958,1.0,0.0682,0.118,0.812,0.0962,0.334,135.013,audio_features,0x0kiJ0XSLQ4uOJI9uEBzd,spotify:track:0x0kiJ0XSLQ4uOJI9uEBzd,https://api.spotify.com/v1/tracks/0x0kiJ0XSLQ4uOJI9uEBzd,https://api.spotify.com/v1/audio-analysis/0x0kiJ0XSLQ4uOJI9uEBzd,206440.0,4.0
Around My Neck,FINNEAS,27636,alt z,0.965,0.303,1.0,-10.49,1.0,0.0561,0.0524,0.00405,0.12,0.414,107.048,audio_features,0ZIXzljb3OyZQBORi4hUf9,spotify:track:0ZIXzljb3OyZQBORi4hUf9,https://api.spotify.com/v1/tracks/0ZIXzljb3OyZQBORi4hUf9,https://api.spotify.com/v1/audio-analysis/0ZIXzljb3OyZQBORi4hUf9,175528.0,4.0
Arrows,Vampire Weekend,184066,baroque pop,0.468,0.67,2.0,-8.052,1.0,0.0875,0.309,0.4,0.108,0.32,147.498,audio_features,13JLAaCBniWngbG2u7owok,spotify:track:13JLAaCBniWngbG2u7owok,https://api.spotify.com/v1/tracks/13JLAaCBniWngbG2u7owok,https://api.spotify.com/v1/audio-analysis/13JLAaCBniWngbG2u7owok,184067.0,4.0
Art of Silence,UniqOfficial,2389090,,0.364,0.0459,0.0,-23.924,1.0,0.0316,0.841,0.44,0.0918,0.0377,181.598,audio_features,27nkWHXFTNmlSTZPLhKMtp,spotify:track:27nkWHXFTNmlSTZPLhKMtp,https://api.spotify.com/v1/tracks/27nkWHXFTNmlSTZPLhKMtp,https://api.spotify.com/v1/audio-analysis/27nkWHXFTNmlSTZPLhKMtp,255843.0,4.0
Artful Haze,Obie Hans,160043,lo-fi jazzhop,0.65,0.286,8.0,-16.552,1.0,0.0549,0.53,0.933,0.111,0.234,156.031,audio_features,0Xlthct8SOi0gAdnn2GbRT,spotify:track:0Xlthct8SOi0gAdnn2GbRT,https://api.spotify.com/v1/tracks/0Xlthct8SOi0gAdnn2GbRT,https://api.spotify.com/v1/audio-analysis/0Xlthct8SOi0gAdnn2GbRT,160044.0,4.0
Artistry,Jacob Lee,2073810,australian pop,0.437,0.681,3.0,-5.178,0.0,0.0354,0.159,0.0,0.136,0.26,146.015,audio_features,0JanZrjJc3yn63AGgBDLAb,spotify:track:0JanZrjJc3yn63AGgBDLAb,https://api.spotify.com/v1/tracks/0JanZrjJc3yn63AGgBDLAb,https://api.spotify.com/v1/audio-analysis/0JanZrjJc3yn63AGgBDLAb,244530.0,4.0
As It Was,Harry Styles,9870828,pop,0.52,0.731,6.0,-5.338,0.0,0.0557,0.342,0.00101,0.311,0.662,173.93,audio_features,4LRPiXqCikLlN15c3yImP7,spotify:track:4LRPiXqCikLlN15c3yImP7,https://api.spotify.com/v1/tracks/4LRPiXqCikLlN15c3yImP7,https://api.spotify.com/v1/audio-analysis/4LRPiXqCikLlN15c3yImP7,167303.0,4.0
As It Was - Spotify Singles,Sasha Alex Sloan,69619,alt z,0.529,0.174,9.0,-13.751,1.0,0.0373,0.845,0.0,0.0567,0.311,136.112,audio_features,7JBWagcdXEX1dDZTCKUo7R,spotify:track:7JBWagcdXEX1dDZTCKUo7R,https://api.spotify.com/v1/tracks/7JBWagcdXEX1dDZTCKUo7R,https://api.spotify.com/v1/audio-analysis/7JBWagcdXEX1dDZTCKUo7R,206187.0,4.0
As Long As You Love Me,Justin Bieber,6885,canadian pop,0.571,0.873,0.0,-3.382,0.0,0.1,0.0811,0.0,0.361,0.613,139.691,audio_features,0pwYLVXVknPSGUQb39cePC,spotify:track:0pwYLVXVknPSGUQb39cePC,https://api.spotify.com/v1/tracks/0pwYLVXVknPSGUQb39cePC,https://api.spotify.com/v1/audio-analysis/0pwYLVXVknPSGUQb39cePC,229467.0,4.0
As the World Caves In,Matt Maltese,6006563,indie anthem-folk,0.331,0.45,10.0,-5.362,1.0,0.034,0.365,0.00464,0.22,0.18,123.829,audio_features,4JE6agBLHGA5TaF6FlqfBD,spotify:track:4JE6agBLHGA5TaF6FlqfBD,https://api.spotify.com/v1/tracks/4JE6agBLHGA5TaF6FlqfBD,https://api.spotify.com/v1/audio-analysis/4JE6agBLHGA5TaF6FlqfBD,218755.0,4.0
"Asgard - From ""Thor: The Dark World""/Score",Brian Tyler,115942,orchestral soundtrack,0.276,0.523,0.0,-9.919,1.0,0.0391,0.0189,0.984,0.0567,0.28,81.699,audio_features,5LuenPeo98IBXOUy8r4yC0,spotify:track:5LuenPeo98IBXOUy8r4yC0,https://api.spotify.com/v1/tracks/5LuenPeo98IBXOUy8r4yC0,https://api.spotify.com/v1/audio-analysis/5LuenPeo98IBXOUy8r4yC0,116107.0,4.0
Ashutosh Shashamk Shekhar,Sonu Nigam,3161,filmi,0.76,0.546,5.0,-8.048,1.0,0.0395,0.815,0.0,0.29,0.968,116.969,audio_features,5yksRgkNOT7BP5LPsVkBnZ,spotify:track:5yksRgkNOT7BP5LPsVkBnZ,https://api.spotify.com/v1/tracks/5yksRgkNOT7BP5LPsVkBnZ,https://api.spotify.com/v1/audio-analysis/5yksRgkNOT7BP5LPsVkBnZ,352667.0,1.0
Ass Like That,Eminem,37221,detroit hip hop,0.646,0.796,2.0,-6.152,1.0,0.366,0.409,0.0,0.107,0.676,83.093,audio_features,4gXdMZkBN1neE9nX6yRALa,spotify:track:4gXdMZkBN1neE9nX6yRALa,https://api.spotify.com/v1/tracks/4gXdMZkBN1neE9nX6yRALa,https://api.spotify.com/v1/audio-analysis/4gXdMZkBN1neE9nX6yRALa,265480.0,4.0
Assassin,Au/Ra,1571376,alt z,0.49,0.644,10.0,-9.074,0.0,0.349,0.0631,2.87e-06,0.384,0.409,193.99,audio_features,1VYruNWR6k3fKQL5LXtIIK,spotify:track:1VYruNWR6k3fKQL5LXtIIK,https://api.spotify.com/v1/tracks/1VYruNWR6k3fKQL5LXtIIK,https://api.spotify.com/v1/audio-analysis/1VYruNWR6k3fKQL5LXtIIK,189341.0,4.0
Astrovan,Mt. Joy,186072,pov: indie,0.548,0.444,3.0,-9.4,1.0,0.0384,0.866,0.0,0.134,0.62,169.917,audio_features,14e46mURUUwB3i2vTe1gFz,spotify:track:14e46mURUUwB3i2vTe1gFz,https://api.spotify.com/v1/tracks/14e46mURUUwB3i2vTe1gFz,https://api.spotify.com/v1/audio-analysis/14e46mURUUwB3i2vTe1gFz,186133.0,4.0
Asura,Claptu,301486,lo-fi latino,0.639,0.146,7.0,-20.574,0.0,0.0432,0.961,0.914,0.107,0.117,121.078,audio_features,6qRofeOAJif90e0IPl9gz4,spotify:track:6qRofeOAJif90e0IPl9gz4,https://api.spotify.com/v1/tracks/6qRofeOAJif90e0IPl9gz4,https://api.spotify.com/v1/audio-analysis/6qRofeOAJif90e0IPl9gz4,150744.0,4.0
Asylums for the feeling feat. Leila Adu,Silent Poets,1082677,japanese dub,0.402,0.426,9.0,-9.554,0.0,0.0255,0.00436,0.0597,0.0857,0.0798,82.054,audio_features,0zsDAdng7q4y8vAXXEDuED,spotify:track:0zsDAdng7q4y8vAXXEDuED,https://api.spotify.com/v1/tracks/0zsDAdng7q4y8vAXXEDuED,https://api.spotify.com/v1/audio-analysis/0zsDAdng7q4y8vAXXEDuED,429251.0,4.0
At My Worst,Pink Sweat$,170343,bedroom soul,0.813,0.415,0.0,-5.926,1.0,0.0349,0.777,0.0,0.131,0.667,91.921,audio_features,0ri0Han4IRJhzvERHOZTMr,spotify:track:0ri0Han4IRJhzvERHOZTMr,https://api.spotify.com/v1/tracks/0ri0Han4IRJhzvERHOZTMr,https://api.spotify.com/v1/audio-analysis/0ri0Han4IRJhzvERHOZTMr,170345.0,4.0
At My Worst (feat. Kehlani),Pink Sweat$,2440,bedroom soul,0.731,0.484,0.0,-5.579,1.0,0.0354,0.73,3.01e-06,0.326,0.35,92.043,audio_features,58w68w4s8h9gw3xrDaXyuj,spotify:track:58w68w4s8h9gw3xrDaXyuj,https://api.spotify.com/v1/tracks/58w68w4s8h9gw3xrDaXyuj,https://api.spotify.com/v1/audio-analysis/58w68w4s8h9gw3xrDaXyuj,169128.0,4.0
At Night,Yasumu,128004,lo-fi study,0.68,0.114,1.0,-23.789,0.0,0.0472,0.894,0.858,0.113,0.0786,110.009,audio_features,3Jw15mUi470MLV3fFEWoSc,spotify:track:3Jw15mUi470MLV3fFEWoSc,https://api.spotify.com/v1/tracks/3Jw15mUi470MLV3fFEWoSc,https://api.spotify.com/v1/audio-analysis/3Jw15mUi470MLV3fFEWoSc,128057.0,4.0
At the Sea,Yasumu,178839,lo-fi study,0.619,0.0936,9.0,-16.143,0.0,0.0513,0.858,0.938,0.0825,0.329,77.051,audio_features,4GUpreonDXgwCKCZSAsTPm,spotify:track:4GUpreonDXgwCKCZSAsTPm,https://api.spotify.com/v1/tracks/4GUpreonDXgwCKCZSAsTPm,https://api.spotify.com/v1/audio-analysis/4GUpreonDXgwCKCZSAsTPm,178839.0,4.0
Atlantic,Atlis,318260,,0.574,0.144,6.0,-19.469,1.0,0.0341,0.949,0.92,0.113,0.104,91.965,audio_features,4AsCJmJXmBS4Mwy2lVxuVz,spotify:track:4AsCJmJXmBS4Mwy2lVxuVz,https://api.spotify.com/v1/tracks/4AsCJmJXmBS4Mwy2lVxuVz,https://api.spotify.com/v1/audio-analysis/4AsCJmJXmBS4Mwy2lVxuVz,159130.0,4.0
Atlantis,Kainbeats,141185,anime lo-fi,0.574,0.184,11.0,-19.535,1.0,0.0388,0.808,0.938,0.137,0.182,136.114,audio_features,6bRkfUjCF4vSb1n9Vgj1Wj,spotify:track:6bRkfUjCF4vSb1n9Vgj1Wj,https://api.spotify.com/v1/tracks/6bRkfUjCF4vSb1n9Vgj1Wj,https://api.spotify.com/v1/audio-analysis/6bRkfUjCF4vSb1n9Vgj1Wj,141186.0,4.0
Atlantis - Extra Sped Up Version,Seafret,190758,folk-pop,0.471,0.561,11.0,-7.068,0.0,0.03,0.0472,1.91e-06,0.122,0.215,99.808,audio_features,3u6PxWema1snbjLbFEyjkJ,spotify:track:3u6PxWema1snbjLbFEyjkJ,https://api.spotify.com/v1/tracks/3u6PxWema1snbjLbFEyjkJ,https://api.spotify.com/v1/audio-analysis/3u6PxWema1snbjLbFEyjkJ,190759.0,4.0
Atmospheric Entry,Hans Zimmer,844679,german soundtrack,0.0681,0.00552,0.0,-36.657,1.0,0.0611,0.000225,0.573,0.116,0.0282,74.42,audio_features,3rrIDEeu3ih9dAzop5LiPk,spotify:track:3rrIDEeu3ih9dAzop5LiPk,https://api.spotify.com/v1/tracks/3rrIDEeu3ih9dAzop5LiPk,https://api.spotify.com/v1/audio-analysis/3rrIDEeu3ih9dAzop5LiPk,100986.0,3.0
Attack on Titan,Hiroyuki Sawano,10548,anime score,0.54,0.608,2.0,-8.498,1.0,0.0508,0.00182,0.76,0.106,0.0389,125.01,audio_features,5IzZpz0vA73IIjqFPpXSXP,spotify:track:5IzZpz0vA73IIjqFPpXSXP,https://api.spotify.com/v1/tracks/5IzZpz0vA73IIjqFPpXSXP,https://api.spotify.com/v1/audio-analysis/5IzZpz0vA73IIjqFPpXSXP,256920.0,4.0
Attention,Charlie Puth,1882885,pop,0.775,0.613,3.0,-4.586,0.0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,audio_features,5cF0dROlMOK5uNZtivgu50,spotify:track:5cF0dROlMOK5uNZtivgu50,https://api.spotify.com/v1/tracks/5cF0dROlMOK5uNZtivgu50,https://api.spotify.com/v1/audio-analysis/5cF0dROlMOK5uNZtivgu50,208787.0,4.0
Atwined,Leonid Antonov,140000,,0.175,0.00327,5.0,-37.357,1.0,0.048,0.981,0.884,0.0987,0.051,66.529,audio_features,1heAYXQYiL5e2VBRClCaif,spotify:track:1heAYXQYiL5e2VBRClCaif,https://api.spotify.com/v1/tracks/1heAYXQYiL5e2VBRClCaif,https://api.spotify.com/v1/audio-analysis/1heAYXQYiL5e2VBRClCaif,140250.0,4.0
Auckland Sunrise,Fred V & Grafix,17637,dancefloor dnb,0.412,0.928,2.0,-5.599,1.0,0.0493,4.33e-05,0.773,0.276,0.473,173.988,audio_features,1n8LLZscaI7E1qG6EXYMNy,spotify:track:1n8LLZscaI7E1qG6EXYMNy,https://api.spotify.com/v1/tracks/1n8LLZscaI7E1qG6EXYMNy,https://api.spotify.com/v1/audio-analysis/1n8LLZscaI7E1qG6EXYMNy,222872.0,4.0
Aurora,Jisatsu,277500,anime lo-fi,0.666,0.144,4.0,-18.412,1.0,0.0369,0.947,0.497,0.0645,0.0906,80.037,audio_features,2HNazy8cLJs8UlNjNfgn38,spotify:track:2HNazy8cLJs8UlNjNfgn38,https://api.spotify.com/v1/tracks/2HNazy8cLJs8UlNjNfgn38,https://api.spotify.com/v1/audio-analysis/2HNazy8cLJs8UlNjNfgn38,138750.0,4.0
Aurora,K-391,1198962,nordic house,0.498,0.689,6.0,-5.849,0.0,0.0772,0.0784,0.0,0.188,0.176,143.804,audio_features,5XND8aufA4UvtqAgARcjfN,spotify:track:5XND8aufA4UvtqAgARcjfN,https://api.spotify.com/v1/tracks/5XND8aufA4UvtqAgARcjfN,https://api.spotify.com/v1/audio-analysis/5XND8aufA4UvtqAgARcjfN,164167.0,4.0
Automatic (feat. Jake Miller),Fly By Midnight,353426,singer-songwriter pop,0.6,0.529,8.0,-6.184,1.0,0.0277,0.239,2.35e-05,0.099,0.371,134.966,audio_features,6aZ8xwHXBLY8Cph8GWdtWr,spotify:track:6aZ8xwHXBLY8Cph8GWdtWr,https://api.spotify.com/v1/tracks/6aZ8xwHXBLY8Cph8GWdtWr,https://api.spotify.com/v1/audio-analysis/6aZ8xwHXBLY8Cph8GWdtWr,157472.0,4.0
Autumn festival,RADWIMPS,748966,j-pop,0.637,0.205,7.0,-15.144,1.0,0.0411,0.99,0.967,0.147,0.345,110.386,audio_features,1BikQ3e5AUfDSdzTosW9bE,spotify:track:1BikQ3e5AUfDSdzTosW9bE,https://api.spotify.com/v1/tracks/1BikQ3e5AUfDSdzTosW9bE,https://api.spotify.com/v1/audio-analysis/1BikQ3e5AUfDSdzTosW9bE,67987.0,3.0
Avoiding,Vorsa,5664238,lo-fi chill,0.698,0.508,11.0,-6.272,1.0,0.0454,0.708,0.00278,0.319,0.555,119.999,audio_features,54LFnRxLlnwV7R04CMZwjD,spotify:track:54LFnRxLlnwV7R04CMZwjD,https://api.spotify.com/v1/tracks/54LFnRxLlnwV7R04CMZwjD,https://api.spotify.com/v1/audio-analysis/54LFnRxLlnwV7R04CMZwjD,264464.0,4.0
Awari,Adnan Dhool,9591,pakistani pop,0.322,0.515,3.0,-6.908,0.0,0.0341,0.668,5.01e-06,0.0907,0.16,149.912,audio_features,7IEww1rwWe1scos6rarOYh,spotify:track:7IEww1rwWe1scos6rarOYh,https://api.spotify.com/v1/tracks/7IEww1rwWe1scos6rarOYh,https://api.spotify.com/v1/audio-analysis/7IEww1rwWe1scos6rarOYh,320757.0,3.0
Away From Home,Broken Back,95082,new french touch,0.698,0.871,2.0,-7.073,1.0,0.0469,0.221,0.0,0.298,0.79,98.003,audio_features,44EgTZXLY0a2NcKaZdnkyL,spotify:track:44EgTZXLY0a2NcKaZdnkyL,https://api.spotify.com/v1/tracks/44EgTZXLY0a2NcKaZdnkyL,https://api.spotify.com/v1/audio-analysis/44EgTZXLY0a2NcKaZdnkyL,149072.0,4.0
Axel F,Crazy Frog,160960,,0.86,0.907,2.0,-3.321,1.0,0.0407,0.279,0.693,0.0648,0.786,138.045,audio_features,0Bo5fjMtTfCD8vHGebivqc,spotify:track:0Bo5fjMtTfCD8vHGebivqc,https://api.spotify.com/v1/tracks/0Bo5fjMtTfCD8vHGebivqc,https://api.spotify.com/v1/audio-analysis/0Bo5fjMtTfCD8vHGebivqc,168880.0,4.0
Aziyat 2.0 - Reprise Version,Pratsofficial,195568,desi pop,0.445,0.28,10.0,-12.668,1.0,0.0275,0.819,1.29e-05,0.111,0.299,104.743,audio_features,3fwyItGexa88kR8j76dIqv,spotify:track:3fwyItGexa88kR8j76dIqv,https://api.spotify.com/v1/tracks/3fwyItGexa88kR8j76dIqv,https://api.spotify.com/v1/audio-analysis/3fwyItGexa88kR8j76dIqv,194286.0,4.0
BABYDOLL,Ari Abdul,250367,dark r&b,0.552,0.582,11.0,-5.535,1.0,0.0404,0.0813,0.205,0.177,0.538,105.483,audio_features,5K3SJuYEkvvrLbzOjPyRi1,spotify:track:5K3SJuYEkvvrLbzOjPyRi1,https://api.spotify.com/v1/tracks/5K3SJuYEkvvrLbzOjPyRi1,https://api.spotify.com/v1/audio-analysis/5K3SJuYEkvvrLbzOjPyRi1,156651.0,4.0
BABYDOLL (Speed),Ari Abdul,156650,dark r&b,0.552,0.582,11.0,-5.535,1.0,0.0404,0.0813,0.205,0.177,0.538,105.483,audio_features,5K3SJuYEkvvrLbzOjPyRi1,spotify:track:5K3SJuYEkvvrLbzOjPyRi1,https://api.spotify.com/v1/tracks/5K3SJuYEkvvrLbzOjPyRi1,https://api.spotify.com/v1/audio-analysis/5K3SJuYEkvvrLbzOjPyRi1,156651.0,4.0
BAND$,Arizona Zervas,10040,pop rap,0.707,0.591,8.0,-5.878,1.0,0.0705,0.015,0.0,0.27,0.645,149.982,audio_features,2sWoPLbQ4qCZ56D5yCX5W3,spotify:track:2sWoPLbQ4qCZ56D5yCX5W3,https://api.spotify.com/v1/tracks/2sWoPLbQ4qCZ56D5yCX5W3,https://api.spotify.com/v1/audio-analysis/2sWoPLbQ4qCZ56D5yCX5W3,108072.0,4.0
BARTA,Lorn,340940,glitch hop,0.675,0.568,1.0,-9.982,0.0,0.0393,0.181,0.952,0.122,0.461,146.002,audio_features,3k2apDc7IgQL2dbUxQKkaQ,spotify:track:3k2apDc7IgQL2dbUxQKkaQ,https://api.spotify.com/v1/tracks/3k2apDc7IgQL2dbUxQKkaQ,https://api.spotify.com/v1/audio-analysis/3k2apDc7IgQL2dbUxQKkaQ,126828.0,4.0
BATTLEKOUR,Hiroyuki Sawano,281814,anime score,0.679,0.859,4.0,-8.095,0.0,0.0556,0.00292,0.798,0.361,0.147,124.026,audio_features,3iXxmoN99RrzPduOrDITQf,spotify:track:3iXxmoN99RrzPduOrDITQf,https://api.spotify.com/v1/tracks/3iXxmoN99RrzPduOrDITQf,https://api.spotify.com/v1/audio-analysis/3iXxmoN99RrzPduOrDITQf,321290.0,3.0
BB's Theme,Ludvig Forssell,4875500,anime,0.282,0.428,1.0,-9.812,0.0,0.0311,0.227,0.000158,0.0897,0.0392,83.608,audio_features,4s5MyMeElBghgUmSihtic9,spotify:track:4s5MyMeElBghgUmSihtic9,https://api.spotify.com/v1/tracks/4s5MyMeElBghgUmSihtic9,https://api.spotify.com/v1/audio-analysis/4s5MyMeElBghgUmSihtic9,316520.0,4.0
BIG SHOT,The Lumineers,1711834,folk-pop,0.626,0.35,1.0,-7.03,1.0,0.0299,0.726,0.0,0.0975,0.225,72.522,audio_features,3UHNRo52Jrra0NfaIlYbk4,spotify:track:3UHNRo52Jrra0NfaIlYbk4,https://api.spotify.com/v1/tracks/3UHNRo52Jrra0NfaIlYbk4,https://api.spotify.com/v1/audio-analysis/3UHNRo52Jrra0NfaIlYbk4,181040.0,4.0
BLENDER,5 Seconds of Summer,213518,boy band,0.67,0.665,8.0,-5.47,1.0,0.104,0.0293,2.19e-05,0.101,0.694,161.99,audio_features,1xnsTtYlN5GYO30FqYLG1i,spotify:track:1xnsTtYlN5GYO30FqYLG1i,https://api.spotify.com/v1/tracks/1xnsTtYlN5GYO30FqYLG1i,https://api.spotify.com/v1/audio-analysis/1xnsTtYlN5GYO30FqYLG1i,147744.0,4.0
BLINE,BRONSON,264986,vapor twitch,0.658,0.864,9.0,-4.386,0.0,0.0367,0.0169,0.734,0.341,0.0539,120.005,audio_features,4v2NVNvvFKmflDJ8BeHCxw,spotify:track:4v2NVNvvFKmflDJ8BeHCxw,https://api.spotify.com/v1/tracks/4v2NVNvvFKmflDJ8BeHCxw,https://api.spotify.com/v1/audio-analysis/4v2NVNvvFKmflDJ8BeHCxw,264987.0,4.0
BLOOD,KLOUD,1531453,traprun,0.497,0.825,8.0,-4.638,0.0,0.0821,0.0031,0.00496,0.0905,0.235,88.712,audio_features,1JKhyE1kemLVv3on1QEKwA,spotify:track:1JKhyE1kemLVv3on1QEKwA,https://api.spotify.com/v1/tracks/1JKhyE1kemLVv3on1QEKwA,https://api.spotify.com/v1/audio-analysis/1JKhyE1kemLVv3on1QEKwA,194157.0,4.0
BLOOD FLAME,BADTRIP MUSIC,181119,drift phonk,0.781,0.913,7.0,-1.689,1.0,0.0802,0.0348,8.58e-05,0.294,0.557,120.027,audio_features,1YT2jbHmwiYLi2qxRF2F2f,spotify:track:1YT2jbHmwiYLi2qxRF2F2f,https://api.spotify.com/v1/tracks/1YT2jbHmwiYLi2qxRF2F2f,https://api.spotify.com/v1/audio-analysis/1YT2jbHmwiYLi2qxRF2F2f,181120.0,4.0
BLOOD RACE,Ghostface Playa,109459,drift phonk,0.714,0.891,10.0,-2.819,0.0,0.199,2.5e-05,0.104,0.4,0.664,183.995,audio_features,0D3SaRvnoMohXOEJ75GieD,spotify:track:0D3SaRvnoMohXOEJ75GieD,https://api.spotify.com/v1/tracks/0D3SaRvnoMohXOEJ75GieD,https://api.spotify.com/v1/audio-analysis/0D3SaRvnoMohXOEJ75GieD,109565.0,4.0
BLOODLINE,Sinizter,77469,dark trap,0.698,0.977,9.0,-1.56,1.0,0.0822,0.0333,0.00201,0.0627,0.619,149.954,audio_features,3EqkflivbF639pZxjyl7JN,spotify:track:3EqkflivbF639pZxjyl7JN,https://api.spotify.com/v1/tracks/3EqkflivbF639pZxjyl7JN,https://api.spotify.com/v1/audio-analysis/3EqkflivbF639pZxjyl7JN,115200.0,4.0
